Student_ID,First_Name,Last_Name,Email,Gender,Age,Department,Attendance (%),Midterm_Score,Final_Score,Assignments_Avg,Quizzes_Avg,Participation_Score,Projects_Score,Total_Score,Grade,Study_Hours_per_Week,Extracurricular_Activities,Internet_Access_at_Home,Parent_Education_Level,Family_Income_Level,Stress_Level (1-10),Sleep_Hours_per_Night,Total_Score_Original,Week_of_Semester,Learning_Efficiency (%)
S4449,Liam,Jones,student3449@university.com,Female,24,Mathematics,43.07,43.23,76.78,54.27,70.82000000000001,11.5,86.49,56.08800000000001,C,24.4,Yes,Yes,Bachelor's,High,4,8.0,64.808,2,79.24765051258746
S4450,Maria,Brown,student3450@university.com,Female,18,Business,50.2,86.75,70.30999999999999,82.92,78.22,22.5,82.05,66.86599999999999,B,7.3,Yes,No,,High,2,5.9,74.34599999999999,13,82.60299440554483
S4451,Ali,Davis,student3451@university.com,Female,19,CS,85.99,78.47,54.940000000000005,69.27,36.629999999999995,47.6,71.19,20.0,C,27.3,No,No,Master's,Low,4,4.4,23.224000000000004,2,74.87525234434159
S4452,Maria,Davis,student3452@university.com,Male,23,Mathematics,21.44,60.44,74.19999999999999,93.57,61.34000000000001,5.0,65.14,52.7575,C,26.7,Yes,Yes,PhD,High,2,5.3,64.1575,11,74.16240439961577
S4453,Maria,Williams,student3453@university.com,Female,23,Engineering,65.63,42.85,33.22,75.82,56.53999999999999,88.3,66.04,40.4905,D,29.3,Yes,No,Master's,Medium,2,7.4,52.4105,15,84.05431866380262
S4454,Omar,Johnson,student3454@university.com,Female,21,Engineering,43.67,91.93,24.07,64.77,72.27999999999999,56.0,87.05,52.1455,C,27.7,Yes,Yes,High School,Medium,10,7.2,62.5455,11,84.68807421754799
S4455,Liam,Johnson,student3455@university.com,Female,21,Mathematics,36.89,50.19,62.609999999999985,86.04,44.55,29.3,86.46,50.42099999999999,C,29.3,No,Yes,,Low,7,5.3,63.900999999999996,3,77.54603987189196
S4456,Ali,Johnson,student3456@university.com,Female,24,CS,98.76,95.84,77.27000000000001,81.2,29.950000000000003,68.7,90.95,64.8725,B,27.2,Yes,No,Master's,Medium,8,5.7,76.1925,3,76.25439462019487
S4457,Ahmed,Jones,student3457@university.com,Male,23,Mathematics,29.83,68.72,56.469999999999985,89.98,60.469999999999985,80.39999999999999,88.11,20.0,B,7.8,No,Yes,,High,7,4.2,31.28325,12,85.7378322607235
S4458,Omar,Smith,student3458@university.com,Female,23,Mathematics,9.15,60.42,37.769999999999996,82.18,92.12,61.4,87.9,26.980666666666664,C,15.9,No,Yes,Bachelor's,Medium,9,8.8,44.791,5,76.42368740342411
S4459,Maria,Jones,student3459@university.com,Female,23,CS,65.26,84.51,70.51,58.35,34.41,20.2,62.59,51.676500000000004,D,6.9,Yes,No,High School,High,8,5.6,59.8365,7,80.27705627992883
S4460,Maria,Brown,student3460@university.com,Female,19,Business,61.12,92.61,34.82000000000001,83.52,52.41,11.0,55.08,20.0,D,18.6,No,No,Master's,Medium,8,8.6,35.733000000000004,7,79.64292510813674
S4461,Ahmed,Davis,student3461@university.com,Female,23,Business,62.06,62.24,64.64000000000001,69.58,58.040000000000006,86.0,88.09,26.946666666666665,C,18.2,No,Yes,PhD,Medium,6,8.1,46.239999999999995,13,72.6654702732404
S4462,Maria,Davis,student3462@university.com,Female,18,Engineering,70.46,64.44,32.56999999999999,73.16,64.21,23.5,54.93,37.20549999999999,D,28.1,No,No,Bachelor's,Medium,5,5.7,49.24549999999999,9,80.96057133539334
S4463,Maria,Smith,student3463@university.com,Female,23,Business,99.59,65.99,70.98000000000002,96.08,42.239999999999995,2.0,99.11,60.5645,B,29.2,Yes,No,Bachelor's,High,1,7.5,72.5245,13,80.4720347670208
S4464,Maria,Brown,student3464@university.com,Male,18,Mathematics,50.04,95.34,60.040000000000006,68.0,54.91000000000001,64.3,93.75,71.766,C,11.5,No,No,High School,High,2,6.4,75.286,12,81.80095639050803
S4465,Emma,Smith,student3465@university.com,Female,19,CS,59.86,81.55,81.98999999999998,80.6,70.50999999999999,15.3,76.67,25.53733333333333,C,19.6,No,No,Bachelor's,Low,10,8.9,47.245999999999995,13,80.79115434826643
S4466,Omar,Davis,student3466@university.com,Male,21,Engineering,31.48,54.86,54.89999999999999,68.17,49.279999999999994,99.1,67.61,60.369499999999995,D,16.6,Yes,Yes,Bachelor's,High,1,7.2,61.8895,10,90.67843704706686
S4467,Sara,Jones,student3467@university.com,Male,18,Business,85.86,51.1,56.36000000000001,54.74,51.650000000000006,87.0,76.34,57.911,D,18.7,No,No,Master's,High,9,6.6,61.351,1,85.80839115661615
S4468,Omar,Johnson,student3468@university.com,Female,19,Mathematics,67.62,53.82,91.07000000000001,72.68,64.64000000000001,60.8,86.72,73.51850000000002,C,18.3,Yes,No,Bachelor's,Medium,4,7.2,76.39850000000001,8,80.19404500227401
S4469,Ahmed,Davis,student3469@university.com,Male,23,Engineering,13.62,55.81,26.879999999999995,79.85,42.58,83.4,87.82,45.462999999999994,C,27.9,No,Yes,High School,Medium,3,5.1,58.062999999999995,16,76.42498776331468
S4470,Maria,Williams,student3470@university.com,Female,19,CS,25.74,53.81,51.269999999999996,70.38,43.92,47.1,53.68,39.061,D,27.4,Yes,Yes,,Low,10,5.5,50.781,13,88.81809603875395
S4471,Omar,Johnson,student3471@university.com,Male,23,Business,28.99,79.51,50.83,69.53,42.949999999999996,78.8,90.24,62.258500000000005,C,8.1,Yes,Yes,High School,Low,2,7.6,68.4985,3,84.31543893002623
S4472,Emma,Davis,student3472@university.com,Female,24,Mathematics,57.93,46.96,77.97000000000001,91.02,59.56,64.7,82.07,20.0,C,13.6,No,Yes,High School,Low,7,4.4,34.244749999999996,3,73.85498569752777
S4473,Liam,Jones,student3473@university.com,Male,19,CS,51.35,63.24,30.080000000000002,51.48,72.22,2.9,52.03,36.212,F,23.8,Yes,Yes,,Medium,6,5.5,45.05200000000001,5,84.74474111403548
S4474,Ahmed,Smith,student3474@university.com,Male,21,Mathematics,53.85,77.5,54.63000000000001,64.78,59.09,94.9,65.66,57.81150000000001,D,22.1,No,Yes,Master's,Low,10,7.1,63.61150000000001,11,86.21400541029972
S4475,John,Johnson,student3475@university.com,Female,18,Mathematics,0.77,57.45,67.85999999999999,90.59,65.22999999999999,86.1,75.53,22.749333333333333,C,20.8,No,Yes,PhD,Medium,10,9.0,44.684,7,88.08858537887892
S4476,Omar,Jones,student3476@university.com,Male,24,Mathematics,29.13,43.92,36.89999999999999,96.03,30.66,95.3,59.42,20.0,D,29.8,Yes,Yes,PhD,Medium,7,8.6,29.91099999999999,10,77.99254159196256
S4477,John,Brown,student3477@university.com,Male,21,CS,86.2,44.91,38.07,70.61,48.050000000000004,73.1,57.76,20.0,F,13.4,No,No,High School,Low,1,8.2,33.638333333333335,10,77.62774752265516
S4478,Maria,Williams,student3478@university.com,Male,20,Engineering,70.93,47.56,76.47,94.44,88.16,41.2,50.71,62.710499999999996,D,17.9,No,No,Master's,High,1,6.5,65.6305,2,75.29092489276334
S4479,Emma,Johnson,student3479@university.com,Male,23,Mathematics,69.07,90.15,44.59,59.95,40.97,20.7,95.58,50.82849999999999,C,29.5,No,No,Master's,Low,10,8.0,63.62849999999999,3,81.54063732168066
S4480,Emma,Smith,student3480@university.com,Male,18,Engineering,54.91,79.47,28.360000000000003,61.07,55.2,18.0,52.81,42.42600000000001,F,22.4,No,No,Master's,Low,4,6.8,48.586000000000006,8,83.6643379122785
S4481,Omar,Brown,student3481@university.com,Female,21,Engineering,33.69,43.87,65.16000000000001,92.31,82.28,14.5,68.3,58.620000000000005,C,21.2,No,Yes,Master's,Medium,5,6.3,64.42,11,77.43335406661248
S4482,Ahmed,Jones,student3482@university.com,Male,18,Business,1.34,63.46,80.87,95.16,71.07000000000001,22.1,60.29,61.00150000000001,C,8.9,Yes,Yes,High School,Medium,2,5.1,68.1615,13,79.2909235116542
S4483,Ahmed,Williams,student3483@university.com,Male,20,Business,18.19,56.72,36.25999999999999,61.14,77.41,55.1,87.05,21.108888888888885,D,11.2,No,Yes,Bachelor's,High,10,8.8,39.46333333333333,7,69.73141102190468
S4484,Emma,Smith,student3484@university.com,Female,22,Engineering,87.03,74.68,74.47999999999999,52.97,83.13999999999999,68.4,85.36,74.48549999999999,C,14.4,No,No,PhD,Medium,6,7.0,74.96549999999999,13,87.54724525201325
S4485,Ahmed,Jones,student3485@university.com,Female,23,Business,53.22,71.37,80.19999999999999,54.52,51.769999999999996,31.4,90.31,70.48549999999999,C,16.6,No,Yes,PhD,High,2,7.4,72.24549999999999,2,72.17511814249951
S4486,Emma,Jones,student3486@university.com,Female,23,Business,9.6,68.87,34.89,63.07,88.54000000000002,54.900000000000006,80.84,20.0,D,17.4,Yes,Yes,,High,7,4.7,29.14025,6,81.87389876096402
S4487,Omar,Johnson,student3487@university.com,Male,19,Engineering,57.19,58.87,20.0,88.07,73.37999999999998,34.1,79.58,45.42599999999999,D,27.6,Yes,No,High School,High,10,6.2,56.46599999999999,9,81.19127416686173
S4488,Sara,Johnson,student3488@university.com,Male,23,CS,81.1,48.27,51.849999999999994,75.5,45.81,69.7,70.36,20.0,D,7.7,Yes,No,PhD,High,2,8.8,36.20133333333334,2,80.22903984265798
S4489,Emma,Smith,student3489@university.com,Male,23,Business,37.47,84.54,79.47,72.78,82.2,98.8,81.82,75.9715,B,11.2,Yes,Yes,High School,Low,1,7.8,79.9715,18,68.90669132615379
S4490,John,Davis,student3490@university.com,Male,21,Business,84.73,92.79,36.03999999999999,79.21,56.86999999999999,68.89999999999999,55.76,20.0,D,8.6,No,No,High School,Low,9,8.4,36.81999999999999,16,71.6381331022925
S4491,Ahmed,Davis,student3491@university.com,Female,24,CS,69.09,96.65,74.36,94.51,68.35,5.9,84.23,69.367,B,23.4,Yes,No,Master's,Low,4,6.0,77.287,12,78.35967397902753
S4492,Emma,Jones,student3492@university.com,Female,23,CS,56.62,43.52,50.029999999999994,54.52,28.92,47.7,55.19,20.0,F,29.3,Yes,No,,Low,1,4.3,20.0,7,84.84475326126085
S4493,Emma,Johnson,student3493@university.com,Male,23,CS,15.06,84.39,37.37,84.74,54.370000000000005,77.0,93.09,57.262,C,27.3,No,Yes,High School,Medium,8,5.8,68.542,7,86.32577750218319
S4494,Omar,Williams,student3494@university.com,Male,20,Engineering,0.85,83.59,55.35000000000001,96.34,40.730000000000004,54.2,75.28,60.054000000000016,C,23.1,No,Yes,PhD,High,9,5.9,67.85400000000001,17,73.63165012502633
S4495,Ahmed,Williams,student3495@university.com,Male,24,CS,67.74,96.83,79.13,60.67,58.01,95.1,76.52,64.69949999999999,B,5.5,No,No,PhD,Medium,6,5.5,74.09949999999999,13,72.19790234761544
S4496,Sara,Jones,student3496@university.com,Male,20,Engineering,16.88,55.17,49.949999999999996,91.89,59.13999999999999,5.5,79.24,62.5315,D,13.7,Yes,Yes,,Low,10,6.6,64.0515,11,76.10663074351477
S4497,Omar,Johnson,student3497@university.com,Female,18,Mathematics,76.87,84.53,46.61,84.9,49.260000000000005,29.1,88.8,20.0,C,26.6,No,No,High School,High,10,5.0,27.451999999999998,6,89.26348547426441
S4498,Sara,Smith,student3498@university.com,Female,18,Mathematics,68.31,43.28,63.31,50.72,69.24000000000001,22.1,73.92,20.0,D,21.3,Yes,Yes,Master's,High,4,8.7,36.312333333333335,14,76.40427755006387
S4499,Liam,Smith,student3499@university.com,Male,23,CS,79.82,77.87,37.0,61.58,82.57,76.8,71.38,20.656222222222226,D,10.2,Yes,No,,Medium,2,8.5,39.44433333333334,6,79.5139816487011
S4500,Omar,Smith,student3500@university.com,Female,23,CS,98.58,61.05,35.81,80.29,51.46,52.400000000000006,64.42,52.825500000000005,F,16.7,Yes,No,High School,Low,8,5.3,56.225500000000004,6,87.07956181009912
S4501,Ahmed,Williams,student3501@university.com,Male,19,Mathematics,56.11,86.13,27.61,75.12,81.46000000000001,13.8,56.4,48.266,D,7.2,No,Yes,,Medium,3,7.3,54.866,2,77.36551997331445
S4502,Ali,Johnson,student3502@university.com,Male,18,Engineering,78.42,91.8,53.48,76.4,63.5,28.6,59.52,60.33600000000001,D,18.0,No,No,Master's,High,6,6.5,63.33600000000001,15,79.17232305176162
S4503,Ahmed,Johnson,student3503@university.com,Female,21,Engineering,67.17,61.89,20.36,61.6,68.11000000000001,52.3,50.03,32.3965,F,27.5,No,Yes,Bachelor's,Low,6,5.3,44.4365,17,61.84185693751969
S4504,Ahmed,Williams,student3504@university.com,Male,23,CS,34.15,71.54,70.23,83.75,57.629999999999995,99.6,93.47,23.193333333333335,B,6.0,No,Yes,Bachelor's,Low,1,8.5,48.29,8,88.55903433764752
S4505,Sara,Smith,student3505@university.com,Female,21,CS,54.55,47.04,87.03999999999999,63.32,80.30999999999999,36.4,88.25,66.31999999999998,C,20.3,Yes,No,Bachelor's,Medium,7,5.2,72.71999999999998,5,76.7722406765251
S4506,Sara,Smith,student3506@university.com,Male,23,CS,7.68,65.01,36.720000000000006,69.47,76.17999999999999,15.7,60.93,51.510000000000005,F,10.8,Yes,Yes,Master's,Medium,7,7.1,54.99,17,71.56836749543567
S4507,Ahmed,Jones,student3507@university.com,Female,21,Mathematics,80.59,61.65,39.15999999999998,68.45,48.639999999999986,49.7,50.12,34.26999999999998,D,29.8,No,No,Master's,Medium,5,5.7,47.66999999999999,1,78.5923564506784
S4508,Ahmed,Davis,student3508@university.com,Male,22,Business,38.36,50.99,25.46,83.6,49.55,31.0,74.61,20.0,D,6.6,Yes,Yes,,Low,2,8.1,32.672999999999995,18,70.84610591148753
S4509,Ahmed,Brown,student3509@university.com,Female,21,CS,31.81,93.67,39.160000000000004,54.51,89.57000000000001,56.6,70.63,59.22099999999999,D,20.4,Yes,Yes,PhD,High,4,7.1,63.66099999999999,15,81.24778215153779
S4510,Sara,Davis,student3510@university.com,Male,24,Engineering,88.54,48.89,50.74,60.28,81.40000000000002,46.7,88.8,23.555333333333337,D,11.4,Yes,No,Master's,Low,7,8.2,41.813,5,74.21215971115701
S4511,Ahmed,Johnson,student3511@university.com,Male,18,Business,83.17,78.14,41.13999999999999,60.02,46.58,68.89999999999999,70.14,45.54199999999999,D,27.1,No,No,Master's,Low,6,5.7,56.78199999999999,7,82.3600571573144
S4512,Ahmed,Johnson,student3512@university.com,Female,23,Engineering,59.1,93.41,78.23,55.42,40.18000000000001,91.4,93.21,20.0,B,8.0,Yes,Yes,Bachelor's,Low,9,4.1,33.314499999999995,18,71.14334190577533
S4513,Liam,Johnson,student3513@university.com,Male,18,Business,70.21,94.72,58.06999999999999,60.38,83.3,20.1,54.79,59.8625,D,15.7,No,No,Bachelor's,Low,8,5.1,62.7025,6,85.52800407626847
S4514,Maria,Davis,student3514@university.com,Female,24,Mathematics,6.87,87.59,58.5,80.35,88.22,82.10000000000001,68.29,24.90133333333333,C,9.6,Yes,Yes,Bachelor's,Medium,5,8.1,45.812,5,79.47550181104938
S4515,Ali,Brown,student3515@university.com,Female,24,Business,34.18,50.57,35.38,86.61,44.59,94.9,96.7,55.052,C,25.0,Yes,Yes,PhD,Medium,7,5.6,64.732,19,91.69771091536435
S4516,John,Jones,student3516@university.com,Male,21,Engineering,53.95,89.05,34.73,83.02,90.51,37.400000000000006,50.59,57.159,D,13.8,Yes,No,Bachelor's,High,3,5.6,59.799,10,75.34239135691368
S4517,Ali,Davis,student3517@university.com,Male,20,Business,76.78,56.59,83.55999999999999,73.76,45.87,11.4,69.54,59.701499999999996,C,9.7,Yes,No,Bachelor's,Low,4,6.2,64.9015,15,76.18162681998915
S4518,Maria,Brown,student3518@university.com,Male,20,Mathematics,10.5,95.34,28.1,52.62,80.80999999999999,82.2,62.99,49.387,D,23.1,No,Yes,PhD,Low,7,5.4,57.787,10,79.61417612394368
S4519,John,Smith,student3519@university.com,Male,24,Engineering,22.73,82.55,78.81,97.95,68.23,70.1,76.59,67.7065,B,25.4,No,Yes,Bachelor's,High,1,8.0,77.2265,16,85.07575737993702
S4520,Omar,Smith,student3520@university.com,Female,20,CS,51.61,87.12,41.93,58.4,61.40999999999999,21.3,63.94,54.8505,D,16.6,No,Yes,,Low,9,5.6,57.8105,12,73.53348590395116
S4521,Ahmed,Johnson,student3521@university.com,Male,23,Business,80.3,45.1,75.49,83.42,64.42999999999999,44.5,93.5,74.3485,C,14.5,Yes,No,,Low,7,7.0,74.7485,18,63.19064785225169
S4522,Maria,Williams,student3522@university.com,Male,19,Engineering,33.32,74.97,88.99999999999999,95.64,71.21,57.8,96.86,79.78649999999999,A,20.8,No,Yes,High School,High,9,6.3,85.2665,1,79.27705641506972
S4523,Liam,Johnson,student3523@university.com,Male,22,Business,26.31,89.27,34.39,84.89,65.75999999999999,17.0,92.46,60.837499999999984,C,21.3,No,Yes,,High,7,5.4,67.79749999999999,16,82.44987455996
S4524,Omar,Williams,student3524@university.com,Female,21,Mathematics,27.61,91.7,50.959999999999994,60.9,81.47000000000001,71.5,69.93,58.919000000000004,C,21.5,No,Yes,PhD,High,5,5.3,66.159,6,73.53327241832585
S4525,Ahmed,Brown,student3525@university.com,Male,19,Engineering,98.28,41.72,80.67,65.79,82.15,69.0,99.5,73.805,C,11.9,No,No,Bachelor's,High,1,6.5,76.885,3,73.06975729707213
S4526,Sara,Smith,student3526@university.com,Female,20,CS,59.03,96.35,20.0,51.51,50.86,88.69999999999999,86.75,44.6635,C,28.5,Yes,No,High School,Low,7,5.1,57.7435,2,80.87854471302283
S4527,Emma,Davis,student3527@university.com,Male,21,CS,79.73,42.6,70.75000000000001,80.64,85.74000000000001,56.7,67.78,61.00050000000001,C,10.3,Yes,No,Master's,High,10,5.7,66.32050000000001,2,85.75438301363695
S4528,Maria,Williams,student3528@university.com,Female,19,Business,32.16,76.87,37.14,80.65,71.96,57.400000000000006,54.68,20.0,D,14.4,Yes,Yes,Master's,High,9,4.2,27.1955,13,82.75796507020257
S4529,Sara,Brown,student3529@university.com,Male,18,Mathematics,54.95,81.6,47.14999999999999,86.28,85.44000000000001,61.900000000000006,83.35,69.03750000000001,C,12.1,Yes,Yes,,Medium,3,8.0,72.5575,9,81.51338446711488
S4530,Maria,Smith,student3530@university.com,Male,20,Mathematics,78.28,46.44,21.6,50.55,64.05,27.4,86.43,20.0,D,28.3,No,No,High School,Medium,5,4.2,20.0,16,78.83807193554203
S4531,Liam,Davis,student3531@university.com,Female,19,Business,62.45,42.88,73.96000000000001,90.89,75.48,75.9,56.12,20.0,C,25.7,Yes,Yes,Master's,High,10,8.4,39.028333333333336,5,83.38052464647416
S4532,Maria,Williams,student3532@university.com,Male,23,Engineering,66.87,87.09,27.629999999999995,86.94,30.18,66.2,77.49,20.0,C,25.3,Yes,Yes,Master's,High,3,4.2,23.753499999999995,7,84.13444609908355
S4533,Sara,Johnson,student3533@university.com,Male,18,Engineering,55.08,63.08,23.71,57.04,60.47,83.9,99.35,20.0,C,5.1,Yes,Yes,Master's,Medium,1,8.2,37.669666666666664,13,78.71344566907662
S4534,Liam,Johnson,student3534@university.com,Male,20,Business,90.49,46.43,63.42,67.38,61.58,76.9,66.31,55.12649999999999,D,22.1,No,No,,High,8,7.2,61.046499999999995,13,75.25687744906784
S4535,John,Johnson,student3535@university.com,Female,22,Engineering,87.56,85.76,52.85,81.93,66.61000000000001,63.9,65.09,62.60100000000002,C,10.8,Yes,No,,Medium,7,6.5,66.56100000000002,7,75.28938952323595
S4536,Ali,Brown,student3536@university.com,Male,24,Engineering,22.08,90.95,36.10000000000001,74.79,44.760000000000005,16.1,95.17,20.0,C,29.2,No,Yes,High School,Medium,10,4.7,24.680999999999997,10,84.39367139023832
S4537,Ahmed,Johnson,student3537@university.com,Female,20,Engineering,69.45,75.24,37.78,55.75,82.50999999999999,91.9,55.87,52.61649999999999,D,18.3,Yes,No,,Medium,8,5.3,57.29649999999999,15,72.27863339451223
S4538,Maria,Jones,student3538@university.com,Female,23,Business,87.58,49.67,77.13000000000001,54.37,58.16,36.7,96.68,66.49950000000001,C,19.1,No,No,,Low,3,7.5,70.37950000000001,6,88.38529587648556
S4539,Ahmed,Smith,student3539@university.com,Female,22,CS,69.34,40.91,73.37,89.07,70.42,96.4,88.97,74.6245,C,13.9,Yes,No,PhD,Medium,5,6.6,75.9845,5,77.71937153252698
S4540,Emma,Brown,student3540@university.com,Male,22,Mathematics,94.94,82.05,55.45,57.8,53.629999999999995,40.2,69.54,58.91499999999999,D,18.4,Yes,No,,High,7,6.6,62.114999999999995,2,81.54765965152119
S4541,Sara,Davis,student3541@university.com,Female,22,CS,48.17,73.01,30.85,58.6,43.150000000000006,14.6,54.18,20.0,F,23.7,Yes,Yes,High School,High,9,4.7,20.0,15,83.50855028988546
S4542,Ahmed,Johnson,student3542@university.com,Female,21,Engineering,30.63,79.05,67.77,91.55,75.17999999999999,88.5,50.96,64.66749999999999,C,19.0,Yes,Yes,,Medium,6,6.4,68.58749999999999,16,81.46787616623386
S4543,Sara,Smith,student3543@university.com,Male,21,Business,17.83,88.79,77.12,80.61,46.25,79.5,68.79,67.68700000000001,C,21.0,No,Yes,,Low,3,7.0,72.48700000000001,19,77.3487727423639
S4544,Ahmed,Williams,student3544@university.com,Female,24,Mathematics,58.86,66.05,50.1,80.24,50.75,78.60000000000001,85.27,20.0,C,16.8,No,Yes,PhD,High,7,4.6,31.719250000000002,9,80.65985000972788
S4545,Ali,Johnson,student3545@university.com,Female,22,Engineering,71.21,47.47,24.349999999999994,73.97,59.20000000000001,8.9,74.38,20.0,F,22.9,No,No,High School,Medium,7,8.9,30.735,19,71.13054212968429
S4546,Ali,Smith,student3546@university.com,Male,24,Mathematics,2.69,96.4,29.980000000000004,78.45,29.310000000000002,87.89999999999999,86.93,20.0,C,27.5,No,Yes,Master's,High,3,8.2,38.65033333333334,7,74.66179118333713
S4547,Liam,Jones,student3547@university.com,Male,18,Mathematics,92.82,72.72,63.66,80.09,39.07,59.6,83.53,59.5505,C,6.3,No,No,PhD,Medium,5,5.6,68.1905,4,75.11108877660128
S4548,Ali,Williams,student3548@university.com,Female,22,CS,63.12,76.92,87.19,98.39,81.01,47.0,78.65,74.236,B,7.7,No,Yes,,High,6,6.8,80.316,3,86.04573143045106
S4549,Liam,Jones,student3549@university.com,Male,19,Engineering,68.12,96.0,28.959999999999994,61.15,80.47,91.3,98.37,65.23949999999999,C,22.1,No,No,Bachelor's,Low,1,6.8,71.1595,11,81.98962423357666
S4550,Ali,Davis,student3550@university.com,Male,22,Mathematics,32.3,95.9,51.410000000000004,60.73,60.43000000000001,66.6,86.42,20.0,C,14.4,No,Yes,PhD,Low,1,4.5,33.561,1,76.03416470561827
S4551,Ali,Smith,student3551@university.com,Male,21,CS,70.43,74.33,37.0,52.86,60.68000000000001,13.3,95.73,59.412499999999994,D,12.0,Yes,No,PhD,Low,4,6.2,62.772499999999994,6,84.36379728117049
S4552,Ali,Jones,student3552@university.com,Female,21,Business,44.6,57.86,45.379999999999995,82.91,83.23,52.0,62.11,20.0,D,9.5,Yes,Yes,High School,Low,10,5.0,26.58825,11,76.31122376583559
S4553,Sara,Davis,student3553@university.com,Female,19,Mathematics,46.15,99.83,54.349999999999994,77.45,41.29,63.7,85.68,66.69749999999999,C,19.3,Yes,Yes,Master's,High,7,5.7,71.69749999999999,1,70.24793899171297
S4554,Maria,Smith,student3554@university.com,Male,19,Engineering,56.05,80.85,89.09,55.56,72.85000000000001,89.9,79.89,30.705333333333336,B,13.7,Yes,No,Master's,High,7,8.7,50.678000000000004,7,83.48404495580176
S4555,Liam,Smith,student3555@university.com,Female,20,Business,61.08,64.51,40.03,68.23,75.07,28.0,96.21,64.56849999999999,D,17.7,No,No,Master's,Low,8,6.8,66.96849999999999,6,88.23115475904953
S4556,Ahmed,Jones,student3556@university.com,Male,18,Mathematics,62.66,73.59,57.75,58.93,60.510000000000005,79.4,75.52,20.0,C,29.0,Yes,Yes,PhD,High,6,4.3,24.110249999999997,14,82.79019835759509
S4557,Ali,Smith,student3557@university.com,Male,18,Mathematics,44.57,64.95,48.37,66.57,82.22999999999999,80.0,63.98,53.2535,D,24.0,Yes,Yes,Bachelor's,Medium,7,7.4,60.9335,2,70.56331524282457
S4558,Sara,Johnson,student3558@university.com,Male,18,Engineering,69.59,93.3,68.04000000000002,97.56,47.150000000000006,12.8,69.24,20.0,C,24.9,Yes,No,High School,Low,6,9.0,42.34,4,79.88222299889622
S4559,Sara,Smith,student3559@university.com,Male,23,Mathematics,42.98,68.95,54.480000000000004,84.17,55.57000000000001,1.7000000000000002,60.94,20.0,D,8.1,No,Yes,Bachelor's,High,5,4.8,24.952,11,78.62711000123518
S4560,Sara,Brown,student3560@university.com,Male,21,Engineering,66.21,89.41,38.36,50.38,79.56,58.1,61.0,57.1195,D,13.1,Yes,No,Master's,Medium,10,7.4,59.1195,15,81.89106081321947
S4561,Liam,Davis,student3561@university.com,Female,18,Engineering,75.09,90.41,82.45,62.63,84.04,78.89999999999999,73.52,24.94911111111111,B,7.7,No,No,PhD,Medium,6,8.1,48.16366666666667,18,66.35407105373223
S4562,Maria,Smith,student3562@university.com,Female,20,Engineering,81.2,89.46,20.0,50.52,68.94000000000001,55.4,94.63,20.0,C,29.2,Yes,No,Master's,High,10,8.2,35.76666666666667,1,78.3326137495323
S4563,Liam,Brown,student3563@university.com,Female,20,Engineering,4.67,83.33,63.3,85.74,70.78999999999999,81.30000000000001,59.59,62.04249999999999,C,22.1,Yes,Yes,Bachelor's,Low,4,7.5,68.32249999999999,3,72.89958508488644
S4564,Ahmed,Smith,student3564@university.com,Female,18,Mathematics,36.29,91.29,73.85999999999999,73.47,74.03999999999999,62.2,64.39,20.0,C,5.5,No,Yes,Master's,Medium,7,8.5,43.660000000000004,3,81.10885391220692
S4565,Maria,Smith,student3565@university.com,Male,19,Business,77.36,63.23,35.03,99.7,44.5,65.3,92.65,20.0,C,16.9,No,No,,Low,8,4.2,31.181500000000003,7,73.0855204036373
S4566,John,Jones,student3566@university.com,Male,20,Business,10.51,46.88,61.31000000000001,86.68,56.94,2.8000000000000003,66.96,20.0,D,11.6,Yes,Yes,High School,High,8,4.3,26.76775,1,82.18712242861467
S4567,Omar,Johnson,student3567@university.com,Female,24,CS,90.49,90.55,78.33999999999999,75.9,39.529999999999994,8.9,98.12,20.0,B,18.5,No,No,Bachelor's,High,4,4.7,35.579249999999995,11,76.24726405498475
S4568,Sara,Davis,student3568@university.com,Female,19,Engineering,62.17,69.89,83.66,90.24,43.35,72.5,63.45,20.0,C,9.5,No,No,,High,3,4.2,30.920750000000005,6,64.29292729351727
S4569,Liam,Johnson,student3569@university.com,Male,24,Mathematics,94.16,47.64,63.93999999999999,85.24,61.99999999999999,76.3,72.11,20.0,C,6.4,Yes,No,Master's,Low,7,4.6,27.438499999999998,3,83.96879071549567
S4570,John,Williams,student3570@university.com,Male,21,Mathematics,78.05,46.92,51.019999999999996,62.19,88.6,54.2,54.78,21.539333333333335,F,13.1,No,No,High School,Low,7,8.1,36.569,19,84.96666396267229
S4571,Emma,Jones,student3571@university.com,Male,23,CS,51.62,49.55,74.21000000000001,76.51,73.88000000000001,59.0,99.61,29.265999999999995,B,12.4,No,Yes,High School,Medium,3,8.5,49.718999999999994,2,86.7647102388535
S4572,Liam,Jones,student3572@university.com,Female,20,Business,93.75,85.06,66.59,77.8,67.45,61.4,94.51,69.00050000000002,B,22.9,Yes,No,High School,Medium,1,5.7,76.88050000000001,18,85.67043087491025
S4573,Ali,Johnson,student3573@university.com,Male,19,Mathematics,35.86,82.65,74.63999999999999,72.56,47.83,10.5,90.88,28.128666666666668,C,16.9,Yes,Yes,PhD,Low,3,8.8,47.713,12,76.72725230081808
